Content,Url,Date
"""More than just email"" What do you like best about HubSpot Marketing Hub?HubSpot Marketing Hub is the go-to place for all things email and communication. You can create segments, emails, and workflows to trigger conversations with your audience. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?There really isn't anything to dislike about HubSpot Marketing Hub. The tool can be as simple or as complicated as you need it to be. There is also a great help tool if you need assistance. Review collected by and hosted on G2.com.Recommendations to others considering HubSpot Marketing Hub:Take your time to learn the program. There are endless opportunities within HubSpot. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?HubSpot Marketing Hub helps solve many problems. It allows you to specifically craft segments to reach the right audience, create the simplest or complex emails, and keep everything organized with one tool. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-5294292,2023-01-04
"""The most intuitive marketing tool"" What do you like best about HubSpot Marketing Hub?I love that everything is intuitive and has a great user experience. HubSpot Academy is also super helpful for people like me who are new to the marketing realm. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?Sometimes the contact list is hard to navigate. The information left in place by other ex-team members also makes it hard for me to organize. In short, I wish there was an easier categorization of emails, landing pages, contact lists...etc that creates effortless handoff processes. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?Hubspot Marketing helps me create beautiful and engaging emails and landing pages that generate leads. These building tools are also easily integrated into other CRM solutions we use for our current customers. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7841844,2023-01-04
"""The platform is very user-friendly that anyone can understand it. Love the Hubspot Support all time."" What do you like best about HubSpot Marketing Hub?I was using Zoho earlier. I started using Hubspot in 2021, and I love the workflows. They are on top of me for my day-to-day data management. When I observed some limitations, I immediately informed the about the issues to Hubspot team, and they guided me with alternate solutions instead of asking me to wait till they got those features. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?Just a single thing when the Hubspot server is slow and the lists take a lot of time to process. Other than that, everything is perfect... Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?We have lodged a request about ""Campaign Level Reporting Filters,"" and they have already launched a beta version of the same. I like their speed in solving problems Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7614880,2023-01-04
"""Easy to use social media scheduler."" What do you like best about HubSpot Marketing Hub?I like that I can clone my posts across social media channels and that the recent update allows me to change the time scheduled on all of the posts by updating the time on the draft version of the post.  I like seeing a line-up of the posts I have created. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?I dislike not receiving clear feedback about why some images fail to post to our social media platform, and that I find out too late rather than the moment I'm creating the post. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?It's helping us problem-solve social media presence online so that people interested in our practice, whether they are a client or therapist, can see that we are active and hopefully increase their sense of trust and connection to us. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7616370,2023-01-04
"""On Stop Shop"" What do you like best about HubSpot Marketing Hub?I like how all of my socials are in one place. The calendar view really helps me plan my content out. I like how everything is easy to find when it comes to socials. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?I do think it has a few bugs. The draft section gets a little weird and buggy sometimes. I would recommend taking a little more time on that section. My only main complaint is this. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?Having everything in one place really helps streamline my processes. I like how things are all in one place. The social media section is the easiest social management tool I've ever used. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7838847,2023-01-04
"""User-friendly CRM"" What do you like best about HubSpot Marketing Hub?HS is very user-friendly. I've used several CRM's and HubSpot is the easiest platform to use. I also appreciate the customer support when I need help figuring out workflows, sequences, etc. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?Although customer support is helpful, it is frustrating when I chat with customer support and all the support person does is send me a knowledge-base link. I know where to find the knowledge base info is located, I have reached out to support to walk me through what needs to be done. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?HS is helping us with our lead management and creating deals for our sales team to be able to monitor the customers in HubSpot. It's solving our communication process as well. Our team is able to go into HubSpot and see all communication. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7615072,2023-01-04
"""I've enjoyed using HubSpot Marketing for its simple yet powerful interface."" What do you like best about HubSpot Marketing Hub?My favorite part of HubSpot Marketing Hub is its organizational capabilities (filters). It allows me to send numerous emails while also seeing them all at a glance. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?I dislike that the emails we send can end up being formatted incorrectly when people forward it from their inbox. I've seen that this is a common issue other users have experienced as well. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?HubSpot Marketing Hub is helping us easily build emails that are eye-catching and can send a clear message to our customers. This allows us to spend more time thinking about the messaging without having to worry about the formatting. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7839186,2023-01-04
"""HubSpot's Marketing Hub Makes The Job 10x Easier"" What do you like best about HubSpot Marketing Hub?There are numerous features that make my job as a marketer easier. I love the ability to quickly spin up landing pages within their editor as well as perform A/B testing directly within the service. I also love the reporting features. I can add custom behavioral events to tag individual CTAs and can track their performance using integrated reports. Last, the ability to see which leads were generated from which specific ad campaigns (Google, Facebook) or landing pages is very handy. Can even see it directly at the keyword level for Google Ads. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?The only thing I don't like about the Hub is the reporting feature is a bit clunky. It's not as streamlined or user friendly as I would like it to be. I think the addition of auto populated charts and graphs would help. For instance, being able to select multiple campaigns from the Ads tab and push those into a table report with both aggregate and individual campaign metrics. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?Hub Spot's Marketing Hub has been both a time and money saver. I do not need to outsource work when it comes to landing page creation as I can accomplish most of what other third part services provide within the app. I am able to easily collaborate with other members of my team. I am able to get realtime data on how leads perform and what actions they take. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7615218,2023-01-04
"""The HubSpot Marketing Hub Is Awesome"" What do you like best about HubSpot Marketing Hub?I love the marketing hubs ability to help me separate each section of our marketing into separate tabs while still allowing me to think of it as one whole. Thank you Hubspot Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?There really isn't much I don't like about the HubSpot marketing hub. It is being continuously improved in ways I didn't know I wanted it to be. It works great for me and my team. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?The HubSpot Marketing Hub helping us combine all of our social media accounts into one, easy to use, manager. This is making our lives easier and our jobs much more efficient. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7838658,2023-01-04
"""A very complete tool, easy to use and with many possibilities for personalization and automation."" What do you like best about HubSpot Marketing Hub?What I would highlight most is the ease of use and how intuitive its functionalities are. With virtually no help from a technical department, marketing people can work with the tool. It has many possibilities to personalise and automate communications to the database as well as the organisation and segmentation of the database.  In addition, I would also highlight the ease of granting permissions and creating teams to work with the tool without affecting the work of other teams. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?When you have been working with HubSpot for a long time you find some bugs for which there is no solution and the support team can't always help you. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?I can carry out practically all digital marketing and inbound methodology actions in the same tool. Although in our case we do not use the CMS, you have the option. Creation of landing pages, forms (with the possibility of making dependent and progressive fields), CTAs, emails, automations, database segmentation, personalisation of properties... as well as analysis of results in all actions. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7713718,2023-01-04
"""Easy-to-use and integrate"" What do you like best about HubSpot Marketing Hub?HubSpot Marketing Hub is great for SMBs to build their automations and smooth processes without scaling their teams. Anyone can learn the product - no coding required, and no database management required after initial integration. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?Data structures between records can have limitations and cause complications. Ie. copying data from contact to company record, or some limitations to what you can do, but mostly everything is doable for an org. If you have the ability to invest any amount into it, you'll be able to do a ton compared to salesforce or other tools. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?Solving data sharing  between platforms for reporting, automations to scale activities without the team, and having activity in one place so we're able to track and send segmented communications. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7615132,2023-01-04
"""Hubspot understands User Experience"" What do you like best about HubSpot Marketing Hub?I've been using Hubspot for marketing emails since 2010 and continue to be pleased. I've used many competitors but Hubspot remains my first choice. There are other products that offer deeper features but nothing beats HubSpot for day-to-day use. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?More in-depth reporting would be helpful. There are occasions when I am forced to download data and use pivot tables in excel to get the details I need. They are making improvements. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?I send a lot of email via HubSpot. It's fast for this purpose, and everything is organized in a straightforward manner. I am able to send 25-30 email projects a month. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7800508,2023-01-05
"""DIY small business owner getting big biz savvy"" What do you like best about HubSpot Marketing Hub?While there was a slight learning curve, I quickly realized how easy it is to have everything in the marketing hub working seamlessly together. I switched over my domain so I can have better forms, follow up with analytics, and make great use of the blog. Tracking email conversations and other aspects of my business for individual customers are valuable. Hubspot has made it easy for me to understand how helpful this will be to me moving forward and growing my business. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?I do wish the blog was a bit easy to edit and there were more font options. Maybe it is just my novice experience, but I find it challenging to get my blog posts 'looking' their best. But all other aspects for things like backlinking, etc, are great! I also wish there was a clear tab on each contact view record showing what the person wrote in their form submission and the email chain that developed afterward. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?Organization,  professional presentation, meaningful analytics, with easy follow through. So glad I signed up! I wasn't sure if it was the solution for my business; I originally came in search of a blog creation solution. I got way more than I had planned and quickly realized how much I did not know and how that had slowed my business down. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7428075,2023-01-05
"""Very satisfied with the HubSpot Marketing Hub"" What do you like best about HubSpot Marketing Hub?I am very impressed with the HubSpot Marketing Hub, as it allows me to upload from Canva and schedule to multiple channels at one time, while being able to preview the post in the column for every channel. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?I am not able to post to Google Business Profiles like I have been able to do with other platforms. I hope this is something that is in the works, as right now, I have to post manually. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?Hubspot Marketing Hub allows me to streamline my scheduling and easily pull a 'content calendar' by showing the team scheduled posts. It keeps from me from having to create a whole new marketing calendar in excel or another program. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7616126,2023-01-05
"""HubSpot a great tool for your marketing automation needs"" What do you like best about HubSpot Marketing Hub?Hubspot is a largely intuitive, visual tool that helps you to develop campaigns, email, automation across your website and ads platform. It provides reporting so you can measure your successes. Great chat support too. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?There are some features that I've come upon that are missing but would be helpful to have - ie, better reporting in the workflow building to see how many people go through each specific branch visually, etc. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?HubSpot helps with taking control of your database and carrying out campaigns that are at once large-scale and personalized to your target audience and needs. It helps to see how you're tracking overall month by month with its reporting capabilities as well. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7614625,2023-01-05
"""Hubspot is one of the best complete CRM solutions for scaling stage companies"" What do you like best about HubSpot Marketing Hub?I like it because Hubspot Marketing Hub is a one-stop solution from where I can conduct almost most of our marketing operations, like running blogs, CTA forms, marketing campaigns emailer campaigns. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?Sometimes because you guys are deploying so many solutions, they can individually lack features. If there is a ask button clearly available within each tool then it can be of great satisfaction as I can then submit regular requests there. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?We run our blogs, have multiple CTA forms, and track marketing campaigns, plus un emailer campaigns using HubSpot Marketing Hub. For me, as mentioned, its one-stop and I don't need to have multiple solutions, hence I love it. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7614407,2023-01-05
"""Powerful Digital Advertiser"" What do you like best about HubSpot Marketing Hub?HubSpot Marketing Hub is a powerful digital advertising software . It helps me acquire, engage, and delight customers. Hubspot provides tools for SEO optimization, content production, email marketing, social media management, and lead generation. It includes deep analytics and reporting features to help track my performance and make data-driven decisions. The platform offers a user-friendly design and a wide range of connectors with other tools and services, making it easy to use and adjust to match particular business needs.  I recommend it to all marketer who wants to grow online. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?One of the cons of the program is that it may be rather expensive, especially for smaller organizations. Overall, HubSpot Marketing Hub is a robust and complete inbound marketing platform that can help organizations develop and prosper. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?It helps firms acquire, engage, and delight customers. The platform benefits me with a user-friendly design and a wide range of connectors with other tools and services adjust to match particular business needs. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7681505,2023-01-05
"""Magnificent all-in-one marketing planner!"" What do you like best about HubSpot Marketing Hub?Love the ease of use and the capability to work across social media sites and various platforms.  I also enjoy its analytic features where I can track clicks, views, and use. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?I've used this for four months now and I LOVE its ease of use. I have no issues with it so far! Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?Scheduling and timing are the biggest issue for us right now, so its features help tremendously when I'm working during the week. I am also able to analyze what's working and what isn't so I can adjust accordingly. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7854181,2023-01-05
"""HubSpot is the perfect solution for startups"" What do you like best about HubSpot Marketing Hub?I've been using HubSpot for over 10 years at companies of all sizes. Currently, I'm using HubSpot at a startup. It is the perfect solution for a small marketing and sales team that does a lot. I'm able to manage everything in one area and see the metrics that matter to me most. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?Nothing is perfect, but HubSpot comes close. Sometimes they release updates too quickly, and there are quirks. However, they are constantly evolving and in a fast-growing product company, that's to be expected. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?HubSpot solves a lot of problems. We can manage everything in one spot. I love the campaign tiebacks and seeing attribution from the website, landing pages, collateral, social, etc. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7615096,2023-01-05
"""Leaves a bit to be desired for marketing suite"" What do you like best about HubSpot Marketing Hub?free plan, good CRM, scrapes data from websites to fill in contact details. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?- little customization in email templates  - landing page quality is pretty low, poor templates, and poor core web vitals metrics Review collected by and hosted on G2.com.Recommendations to others considering HubSpot Marketing Hub:Honestly - get it. It makes everything super simple, the support is great, and it's cost-effective when compared to other options. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?Sales: Managing are deal pipline, revenue forecast, and setting up sequences allows us to conduct our sales activities much faster. It also helps us see hour our reps are doing.   Marketing workflows: built-in automation, A/B testing, segmentation allows us to easily create email, landing pages, and social content much faster than we would have others.   Data/Analytics: The dashboards provide great at-a-glance data that helps keep us iterating and improving. The campaigns feature allows us to see all marketing tactics tied to a certain initiative, also telling us how we did and where we can improve. Sequences are also easy to review: in an instant we can see our open, click, and reply rate, and know what content is working (or not). Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-4756518,2023-01-05
"""Landing Pages in Hubspot"" What do you like best about HubSpot Marketing Hub?The best part about landing pages in Hubspot is how easy and intuitive they are to use. I also absolutely love how the forms integrate into Hubspot and don't require that we use a 3rd party tool to integrate the data. The simplicity and customization of the email flows is also great! Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?I dislike the design restrictions, as sometimes I would love to elevate the look and feel more. It would be great to be able to further customize the look and feel of the landing page designs. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?Hubspot Marketing Hub let's solves our customer journeys and workflows for us. This benefits us greatly as it enables us to best service our customers in an efficient way. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7614607,2023-01-05
"""Simplest Marketing Suite I have used"" What do you like best about HubSpot Marketing Hub?I'd like to know how Hubspot connects to all data points and can be used to build marketing assets connected to your website in a few simple steps. Rather than giving too many options or swanky features, Hubspot has stuck to the critical and essential stuff, and they do it like no other. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?As long as you can afford one, the only thing I found tricky is using some of the Hubspot assets outside its platform or connecting to another service in some instances. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?- easy digital assets builder - landing pages, forms etc - easy reporting and dashboards - easy automation and process creation between various departments ( sales, marketing, customer care etc) Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7614882,2023-01-05
"""Simple and intuitive, without sacrificing any sophistication"" What do you like best about HubSpot Marketing Hub?Compared to other marketing automation platforms, Hubspot is extremely intuitive. Even setting up the most in-depth reporting, workflows, etc. is really easy to figure out. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?The thing I struggle with the most as a marketer is the occasional glitchiness in the website design platform. We don't have an in-house designer and rely on templates that we can replicate. However, sometimes it seems like at random  (from speaking with support, it seems its often because of Hubspot's internal updates), things break. It becomes a hassle to have to hire freelance developers every time this happens. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?We use Hubspot as both our marketing hub and CRM, so it's really great to be able to directly see the connection between marketing efforts and actual deals/sales.   I also love how easy the drag and drop website builder is to use (despite the occasional breaks, as mentioned above). Since we don't have an in-house designer, it's nice to be able to create/duplicate/edit landing pages and web pages by myself with no coding knowledge.   And it's great from an acquisition tracking perspective. We work really hard to keep our campaigns organized, so it's incredible to see the impact that each campaign has, and to be able to click into individual leads and see the journey they went through. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7391446,2023-01-05
"""The One Tool You Need to Streamline Your Digital Life"" What do you like best about HubSpot Marketing Hub?There is one tool that I cannot live without and it has completely transformed my digital life. This tool is an amazing piece of software that helps you to streamline your work, manage your time, and keep track of everything in one place. Hubspot is a powerful tool that simplifies tasks, automates processes, and makes it easy to keep track of what needs to be done. It's like having an assistant in your pocket that can help you manage your projects and tasks more efficiently. With its intuitive design, Hubspot allows you to quickly find the information you need and prioritize daily tasks. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?No. Quite honestly can't think of a downside!! Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?Hubspot Marketing Hub provides a comprehensive set of tools to help you market your products or services efficiently. It helps you gain insights into customer behavior, create personalized experiences, and automate marketing processes. With its powerful analytics engine, it allows you to track the performance of your campaigns and measure ROI. The tools for managing social media are the best in the biz. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7391301,2023-01-05
"""HubSpot Marketing Hub has been a total game changer for our company!"" What do you like best about HubSpot Marketing Hub?Originally, our company was only using the Sales Professional Hub in Hubspot.  But we wanted to beef up our marketing efforts.  We had a couple of really great phone calls with Hubspot sales reps and decided to use the Marketing Hub in addition to the Sales Hub.  And it is the holy grail of marketing platforms to expand your business all in one spot!  It's connected to our LinkedIn, Facebook, Instagram, and Google Ads.  It provides an analysis of your website, your SEO performance and key words.  We are using workflow emails for people that take certain actions on our Wordpress site.  We have landing pages, converted our blog to hubspot and have CTA's and lead captures all over the place.  It is truly a one of a kind software and we LOVE It.  It takes a great deal of time and effort to learn how to use it - and we are still working with our onboarding rep until Dec. 26th - but I've learned so much in the past 2 months!  It's really incredible and we highly recommend it! Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?There is almost SO much available in Hubspot it can be and feel very overwhelming!  My advice would just be to take it day by day and train slowly and methodically.  Hubspot Academy is an awesome resource and their technical support is wonderful! Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?It's creating more time in my day by providing streamlined processes and making them more efficient!  Which in turn lets me focus on other areas that need my attention and allows me to be more productive! Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7391355,2023-01-05
"""Hubspot is the best for Marketing tasks"" What do you like best about HubSpot Marketing Hub?I've tried many different softwares to help assist, organize, and automate my marketing tasks. Hubspot is hands-down the best of all that I've tried. It includes all the tasks I want like managing email, social media, leads, etc. all in one place. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?I wish all levels of Marketing Hub allowed you to use workflows to automate marketing email campaigns. Even smaller companies with smaller budgets could really utilize this feature. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?Being able to email contacts based on audience filtering and complete email campaigns by designing, writing, and scheduling to marketing contacts. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7839340,2023-01-05
"""Great for marketing & great customer service"" What do you like best about HubSpot Marketing Hub?I love that I don't have to figure out conversion rates on my own. It will provide all the analytics for me. I also love that I can see where our leads exactly clicked to get to us. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?The only thing I dislike so far is that it's a little confusing to use if you're starting from scratch but the onboarding team is great and was so helpful. I would have never figured it out on my own. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?It is providing the ability to be able to see where we are smartly spending our marketing dollars and where we should pull our dollars from. Where are our leads coming from? Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7614640,2023-01-05
"""Amazing HubSpot"" What do you like best about HubSpot Marketing Hub?HubSpot marketing hub allowed me and my organization to speed up our marketing activities. Automation email, workflows, the possibility to track our newsletter KPIs and paid advertising. HubSpot allows you to have in one single place all the marketing activity that in other case you have in more than one platform. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?Nothing for the moment. Is very difficult to find something that I may dislike about HubSpot. It could be better if you will integrate Tik Tok too :) I would like to see improvements in integrations Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?Nothing for the moment. No one issues i'm traying to solce. Benefits in terms of time gained in e-mail planning and monitoring. Yer my business perfomance increased. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7614442,2023-01-05
"""Simple to learn, all the tools at your fingertips to master. Love it!"" What do you like best about HubSpot Marketing Hub?The simple-to-understand layout is fantastic. It allows me to focus on communicating with customers through storytelling more than tinkering with software. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?At times I get frustrated with the limitations of the blog layout/templates. I haven't played with the latest update enough to know if this has been changed. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?As a content creator, I'm not an SEO expert. HS helps me research topics, go back through everything before I publish,and make sure the title, metadata, and everything else is optimized for google to help folks find our awesome content. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7838777,2023-01-05
"""Best marketing automation platform"" What do you like best about HubSpot Marketing Hub?Hubspot is one of the best all-in-one marketing tools I've ever used. It's super easy to use, and integrates with my other apps like a breeze. The free version lets you do a lot, but if you want the full experience, then you might want to upgrade to premium. The price is really worth it though. I used to use Zoho for CRMs, but this has everything I need and is so much easier to use. I love it!.  easily integrate facebook and google ads account easily create facebook ads. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?Setting up deals (maybe just hard for me) Sharing templates with others Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?I have used this a while ago and it's a pretty decent CRM. It's not as cheap as I used to have it but it's not expensive either. It integrates with a lot of other 3rd party tools you might use but it requires a lot of work to get it right. The customer service is pretty good, as well. easily  customize my CRM and also i can put all leads in a single CRM. I am a daily user of HubSpot Marketing Hub. Hubspot is very usefull tool for marketing track everything easily. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7341054,2023-01-05
"""Best platform for managing social media!"" What do you like best about HubSpot Marketing Hub?I love using Hubspot to scheduled my companies social media content. They may it so easy to share to multiple platforms at once. It's a huge timesaver and maximizes my time.  Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?The one thing I dislike about Hubspot is that limits the size of images that can be posted on Instagram.  I also wish there was some way to track link clicks from Instagram Stories in the Hubspot Reports. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?It's a universal platform for our entire team. We all work on different areas in the platform, but have consistency with the software. It is also a great source to easily track analytics. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-2907651,2023-01-05
"""Attractive, user-friendly CMS with a few areas for improvement"" What do you like best about HubSpot Marketing Hub?HubSpot is great as a CMS. Attractive templates; user-friendly once you get the hang of working in the system; good analytics; does a nice job of tracking contacts. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?Some of the modules can be limiting -- if you're looking for something specific, you often have to work with a paid partner to develop it. Some images/elements don't scale well depending on the theme you are using. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?HubSpot has helped us revamp our websites and improve accessibility, responsiveness and security. It is a vast improvement compared to WordPress. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7838763,2023-01-05
"""HubSpot is the most easy-to-use Marketing Automation Tool.  New Functionality is great!"" What do you like best about HubSpot Marketing Hub?easy to use - intuitive for any user solid UI  lots of integrations  range of functionality - email, marketing automation, crm, sales tools, etc. Customer support in generally reponsive Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?The sales team is very young and inexperienced.  They are not ready for high-end B2B sales situations  Customer Onboarding - training and process has become TOO formulaic -- they are not as helpful as they were in years past.  Very much a process company - check the box.  Used to be more user-friendly, hopefully they will get there with support onboarding Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?I have implemented HubSpot 5 times at 5 different companies.  As the Exec Sponsor, I am also the primary admin.  Although it has grown over the years, it's still easy to use.  Range of functionality means that you can do just about everything you need to in Marketing Automation and CRM work.   Reviewed other major Marketing Automation tools (Marketo, Pardot) and felt that those required a lot more technical ability for admins, and were not as intuitive for end users (especially salespeople) Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7330284,2023-01-05
"""ClickUp Integration with HubSpot's Marketing Hub"" What do you like best about HubSpot Marketing Hub?I like that this streamlines and expedites our work even more. Both tools on their own enable our teams to work more efficiently, but combining their powers takes the productivity to a whole new level. Review collected by and hosted on G2.com.What do you dislike about HubSpot Marketing Hub?The one downside of Marketing Hub is that it doesn't allow you to schedule reels or TikToks yet, unlike other social media management tools like Hootsuite, Later, and Vista Social that do have this feature. Review collected by and hosted on G2.com.What problems is HubSpot Marketing Hub solving and how is that benefiting you?It allows us to schedule our marketing content in advance and aggregate the data with the Campaigns feature, so it allows us to be more consistent with our efforts and provides us with up-to-date data on campaign performance. Review collected by and hosted on G2.com.",https://www.g2.com/survey_responses/hubspot-marketing-hub-review-7662503,2023-01-05
